Date,adj_log_return,realised_vol_21d
2020-03-18,-0.051959644,0.05102081248447867
2020-03-19,0.002122611,0.05096984773546953
2020-03-20,-0.044050321,0.05123868564484562
2020-03-23,-0.025900773,0.05123265308989821
2020-03-24,0.086730993,0.05600950754731423
2020-03-25,0.014859245,0.05617690368993209
2020-03-26,0.056748671,0.058085079083197
2020-03-27,-0.030238225,0.057672951937081704
2020-03-30,0.031959587,0.05830828426184468
2020-03-31,-0.015017549,0.057280510332517055
2020-04-01,-0.04604928,0.057705902935521865
2020-04-02,0.0228134136269506,0.05704011015566214
2020-04-03,-0.014560015,0.056793470824034145
2020-04-06,0.065007116,0.05900551878708449
2020-04-07,0.001018878,0.056375418578971256
2020-04-08,0.033017219,0.055699129541110885
2020-04-09,0.0151028050525958,0.05470716425520148
2020-04-13,-0.009172108,0.049627476335940605
2020-04-14,0.029066335,0.04679801983596601
2020-04-15,-0.021476986,0.03865549906093924
2020-04-16,0.004812671,0.037234787679440634
2020-04-17,0.0266567091759064,0.03511419039841411
2020-04-20,-0.017774959,0.035567090747531914
2020-04-21,-0.030833458,0.03471054536604395
2020-04-22,0.0219517076999116,0.033906353715817544
2020-04-23,-7.18e-05,0.029127908740238406
